0 0 0 0
1 0.0416667 0.06875 0.0390625
2 0.0520833 0.075 0.046875
3 0.0625 0.08125 0.0546875
4 0.0664062 0.0875 0.0625
5 0.0703125 0.09375 0.0636161
6 0.0742188 0.0945724 0.0647321
7 0.078125 0.0953947 0.0658482
8 0.0820312 0.0962171 0.0669643
9 0.0859375 0.0970395 0.0680804
10 0.0898438 0.0978618 0.0691964
11 0.09375 0.0986842 0.0703125
12 0.0951087 0.0995066 0.0714286
13 0.0964674 0.100329 0.0725446
14 0.0978261 0.101151 0.0736607
15 0.0991848 0.101974 0.0747768
16 0.100543 0.102796 0.0758929
17 0.101902 0.103618 0.0770089
18 0.103261 0.104441 0.078125
19 0.10462 0.105263 0.0792411
20 0.105978 0.106086 0.0803571
21 0.107337 0.106908 0.0814732
22 0.108696 0.10773 0.0825893
23 0.110054 0.108553 0.0837054
24 0.111413 0.109375 0.0848214
25 0.112772 0.110197 0.0859375
26 0.11413 0.11102 0.0870536
27 0.115489 0.111842 0.0881696
28 0.116848 0.112664 0.0892857
29 0.118207 0.113487 0.0904018
30 0.119565 0.114309 0.0915179
31 0.120924 0.115132 0.0926339
32 0.122283 0.115954 0.09375
33 0.123641 0.116776 0.0949519
34 0.125 0.117599 0.0961538
35 0.125868 0.118421 0.0973558
36 0.126736 0.119243 0.0985577
37 0.127604 0.120066 0.0997596
38 0.128472 0.120888 0.100962
39 0.12934 0.121711 0.102163
40 0.130208 0.122533 0.103365
41 0.131076 0.123355 0.104567
42 0.131944 0.124178 0.105769
43 0.132812 0.125 0.106971
44 0.133681 0.126157 0.108173
45 0.134549 0.127315 0.109375
46 0.135417 0.128472 0.110577
47 0.136285 0.12963 0.111779
48 0.137153 0.130787 0.112981
49 0.138021 0.131944 0.114183
50 0.138889 0.133102 0.115385
51 0.139757 0.134259 0.116587
52 0.140625 0.135417 0.117788
53 0.141493 0.136574 0.11899
54 0.142361 0.137731 0.120192
55 0.143229 0.138889 0.121394
56 0.144097 0.140046 0.122596
57 0.144965 0.141204 0.123798
58 0.145833 0.142361 0.125
59 0.146701 0.143519 0.126008
60 0.147569 0.144676 0.127016
61 0.148438 0.145833 0.128024
62 0.149306 0.146991 0.129032
63 0.150174 0.148148 0.13004
64 0.151042 0.149306 0.131048
65 0.15191 0.150463 0.132056
66 0.152778 0.15162 0.133065
67 0.153646 0.152778 0.134073
68 0.154514 0.153935 0.135081
