0 0 0 0
1 0.130208 0.188657 0.161458
2 0.135417 0.189815 0.166667
3 0.140625 0.190972 0.171875
4 0.145833 0.19213 0.177083
5 0.151042 0.193287 0.182292
6 0.15625 0.194444 0.1875
7 0.159375 0.195602 0.188657
8 0.1625 0.196759 0.189815
9 0.165625 0.197917 0.190972
10 0.16875 0.199074 0.19213
11 0.171875 0.200231 0.193287
12 0.175 0.201389 0.194444
13 0.178125 0.202546 0.195602
14 0.18125 0.203704 0.196759
15 0.184375 0.204861 0.197917
16 0.1875 0.206019 0.199074
17 0.189338 0.207176 0.200231
18 0.191176 0.208333 0.201389
19 0.193015 0.209491 0.202546
20 0.194853 0.210648 0.203704
21 0.196691 0.211806 0.204861
22 0.198529 0.212963 0.206019
23 0.200368 0.21412 0.207176
24 0.202206 0.215278 0.208333
25 0.204044 0.216435 0.209491
26 0.205882 0.217593 0.210648
27 0.207721 0.21875 0.211806
28 0.209559 0.219697 0.212963
29 0.211397 0.220644 0.21412
30 0.213235 0.221591 0.215278
31 0.215074 0.222538 0.216435
32 0.216912 0.223485 0.217593
33 0.21875 0.224432 0.21875
34 0.219792 0.225379 0.219828
35 0.220833 0.226326 0.220905
36 0.221875 0.227273 0.221983
37 0.222917 0.22822 0.22306
38 0.223958 0.229167 0.224138
39 0.225 0.230114 0.225216
40 0.226042 0.231061 0.226293
41 0.227083 0.232008 0.227371
42 0.228125 0.232955 0.228448
43 0.229167 0.233902 0.229526
44 0.230208 0.234848 0.230603
45 0.23125 0.235795 0.231681
46 0.232292 0.236742 0.232759
47 0.233333 0.237689 0.233836
48 0.234375 0.238636 0.234914
49 0.235417 0.239583 0.235991
50 0.236458 0.24053 0.237069
51 0.2375 0.241477 0.238147
52 0.238542 0.242424 0.239224
53 0.239583 0.243371 0.240302
54 0.240625 0.244318 0.241379
55 0.241667 0.245265 0.242457
56 0.242708 0.246212 0.243534
57 0.24375 0.247159 0.244612
58 0.244792 0.248106 0.24569
59 0.245833 0.249053 0.246767
60 0.246875 0.25 0.247845
61 0.247917 0.250977 0.248922
62 0.248958 0.251953 0.25
63 0.25 0.25293 0.250893
64 0.250822 0.253906 0.251786
65 0.251645 0.254883 0.252679
66 0.252467 0.255859 0.253571
67 0.253289 0.256836 0.254464
68 0.254112 0.257812 0.255357
69 0.254934 0.258789 0.25625
70 0.255757 0.259766 0.257143
71 0.256579 0.260742 0.258036
72 0.257401 0.261719 0.258929
73 0.258224 0.262695 0.259821
74 0.259046 0.263672 0.260714
75 0.259868 0.264648 0.261607
76 0.260691 0.265625 0.2625
77 0.261513 0.266602 0.263393
78 0.262336 0.267578 0.264286
79 0.263158 0.268555 0.265179
80 0.26398 0.269531 0.266071
81 0.264803 0.270508 0.266964
