0 0 0 0
1 0.109375 0.160714 0.125
2 0.125 0.165179 0.15625
3 0.132812 0.169643 0.158854
4 0.140625 0.174107 0.161458
5 0.148438 0.178571 0.164062
6 0.15625 0.183036 0.166667
7 0.158088 0.1875 0.169271
8 0.159926 0.188281 0.171875
9 0.161765 0.189063 0.174479
10 0.163603 0.189844 0.177083
11 0.165441 0.190625 0.179688
12 0.167279 0.191406 0.182292
13 0.169118 0.192188 0.184896
14 0.170956 0.192969 0.1875
15 0.172794 0.19375 0.188578
16 0.174632 0.194531 0.189655
17 0.176471 0.195312 0.190733
18 0.178309 0.196094 0.19181
19 0.180147 0.196875 0.192888
20 0.181985 0.197656 0.193966
21 0.183824 0.198437 0.195043
22 0.185662 0.199219 0.196121
23 0.1875 0.2 0.197198
24 0.188802 0.200781 0.198276
25 0.190104 0.201562 0.199353
26 0.191406 0.202344 0.200431
27 0.192708 0.203125 0.201509
28 0.19401 0.203906 0.202586
29 0.195312 0.204688 0.203664
30 0.196615 0.205469 0.204741
31 0.197917 0.20625 0.205819
32 0.199219 0.207031 0.206897
33 0.200521 0.207813 0.207974
34 0.201823 0.208594 0.209052
35 0.203125 0.209375 0.210129
36 0.204427 0.210156 0.211207
37 0.205729 0.210938 0.212284
38 0.207031 0.211719 0.213362
39 0.208333 0.2125 0.21444
40 0.209635 0.213281 0.215517
41 0.210938 0.214062 0.216595
42 0.21224 0.214844 0.217672
43 0.213542 0.215625 0.21875
44 0.214844 0.216406 0.219866
45 0.216146 0.217187 0.220982
46 0.217448 0.217969 0.222098
47 0.21875 0.21875 0.223214
48 0.219828 0.220052 0.22433
49 0.220905 0.221354 0.225446
50 0.221983 0.222656 0.226562
51 0.22306 0.223958 0.227679
52 0.224138 0.22526 0.228795
53 0.225216 0.226562 0.229911
54 0.226293 0.227865 0.231027
55 0.227371 0.229167 0.232143
56 0.228448 0.230469 0.233259
57 0.229526 0.231771 0.234375
58 0.230603 0.233073 0.235491
59 0.231681 0.234375 0.236607
60 0.232759 0.235677 0.237723
61 0.233836 0.236979 0.238839
62 0.234914 0.238281 0.239955
63 0.235991 0.239583 0.241071
64 0.237069 0.240885 0.242188
65 0.238147 0.242188 0.243304
66 0.239224 0.24349 0.24442
67 0.240302 0.244792 0.245536
68 0.241379 0.246094 0.246652
69 0.242457 0.247396 0.247768
70 0.243534 0.248698 0.248884
71 0.244612 0.25 0.25
72 0.24569 0.250845 0.250781
73 0.246767 0.251689 0.251563
74 0.247845 0.252534 0.252344
75 0.248922 0.253378 0.253125
76 0.25 0.254223 0.253906
77 0.250744 0.255068 0.254687
78 0.251488 0.255912 0.255469
79 0.252232 0.256757 0.25625
80 0.252976 0.257601 0.257031
81 0.25372 0.258446 0.257812
82 0.254464 0.259291 0.258594
83 0.255208 0.260135 0.259375
84 0.255952 0.26098 0.260156
85 0.256696 0.261824 0.260938
86 0.25744 0.262669 0.261719
87 0.258185 0.263514 0.2625
88 0.258929 0.264358 0.263281
89 0.259673 0.265203 0.264062
90 0.260417 0.266047 0.264844
91 0.261161 0.266892 0.265625
92 0.261905 0.267736 0.266406
93 0.262649 0.268581 0.267188
94 0.263393 0.269426 0.267969
95 0.264137 0.27027 0.26875
96 0.264881 0.271115 0.269531
97 0.265625 0.271959 0.270312
98 0.266369 0.272804 0.271094
99 0.267113 0.273649 0.271875
100 0.267857 0.274493 0.272656
101 0.268601 0.275338 0.273438
102 0.269345 0.276182 0.274219
103 0.270089 0.277027 0.275
104 0.270833 0.277872 0.275781
105 0.271577 0.278716 0.276563
106 0.272321 0.279561 0.277344
107 0.273065 0.280405 0.278125
108 0.27381 0.28125 0.278906
109 0.274554 0.281994 0.279687
110 0.275298 0.282738 0.280469
