0 0.000366014 0 0.00014666
1 0.000545914 0 0.000587572
2 0.00128866 0.00139456 0.00293593
3 0.00292851 0.00357996 0.00548782
4 0.00583896 0.00578456 0.00784599
5 0.00933154 0.00821374 0.0104207
6 0.0131609 0.0112088 0.0138436
7 0.0177097 0.0147944 0.0178398
8 0.0215707 0.0179389 0.0210642
9 0.0268651 0.0219565 0.0260484
10 0.0323562 0.0261458 0.0317327
11 0.0374982 0.0314081 0.0378985
12 0.0436392 0.0380567 0.044242
13 0.0498401 0.043663 0.0505538
14 0.0573582 0.0500885 0.0573839
15 0.0660474 0.0573609 0.0651088
16 0.0740088 0.0644923 0.073782
17 0.08197 0.0716238 0.0824552
18 0.0902551 0.079377 0.0912688
19 0.0997111 0.0880958 0.100619
20 0.107245 0.0950044 0.107313
21 0.117577 0.103615 0.11605
22 0.12791 0.112225 0.124787
23 0.141417 0.123824 0.134763
24 0.151351 0.132749 0.143016
25 0.161286 0.141673 0.151268
26 0.170098 0.149895 0.157786
27 0.181648 0.159492 0.166444
28 0.191214 0.166953 0.173235
29 0.20166 0.176752 0.180907
30 0.211619 0.186341 0.18723
31 0.221579 0.19593 0.193552
32 0.233225 0.212618 0.203896
