0 0.000227933 0 4.47216e-06
1 0.000227933 0 4.47216e-06
2 0.000227933 0 4.47216e-06
3 0.000280187 0 4.47216e-06
4 0.000346084 0 2.94252e-05
5 0.000735637 2.06396e-06 0.000200898
6 0.0016236 0.000597769 0.00102667
7 0.00306208 0.00273616 0.00280595
8 0.00476857 0.00407548 0.00425122
9 0.00738264 0.00621759 0.0066548
10 0.0107444 0.0085681 0.00939031
11 0.0141419 0.0115968 0.0129714
12 0.0185946 0.0151297 0.0165725
13 0.0231219 0.0187966 0.0204477
14 0.0285418 0.0227283 0.025191
15 0.0341937 0.0274025 0.0306515
16 0.0400154 0.0337688 0.0374554
17 0.045837 0.0401352 0.0442593
18 0.0534049 0.0469614 0.0521092
19 0.0630932 0.0549481 0.0610193
20 0.070962 0.061593 0.0690128
21 0.0805694 0.070381 0.0788382
22 0.090177 0.0791691 0.0886636
23 0.102635 0.0899755 0.100024
24 0.113826 0.100214 0.110877
25 0.125017 0.110453 0.12173
26 0.137328 0.121753 0.132041
27 0.151766 0.134174 0.14433
28 0.164303 0.14547 0.155116
29 0.179337 0.159122 0.168241
30 0.194241 0.173979 0.181985
31 0.209144 0.188835 0.195729
32 0.228831 0.217564 0.222009
