0 0.000253775 0 2.6444e-05
1 0.000253775 0 2.6444e-05
2 0.000253775 0 2.6444e-05
3 0.000253775 0 2.6444e-05
4 0.000253775 0 2.64909e-05
5 0.000541 0 4.2789e-05
6 0.00106953 1.32428e-05 0.000318325
7 0.00190688 0.0012732 0.0015236
8 0.0034559 0.00283877 0.00283693
9 0.00535688 0.00433993 0.00443755
10 0.00804892 0.00638414 0.00684608
11 0.0108963 0.00860709 0.00920333
12 0.0144063 0.0116066 0.0126086
13 0.0186124 0.0146737 0.0156715
14 0.0231629 0.0182338 0.0193453
15 0.0284253 0.0220851 0.0235535
16 0.0334932 0.0267558 0.0291017
17 0.0385612 0.0314265 0.0346498
18 0.0446753 0.0379036 0.0409198
19 0.0517307 0.044403 0.0481689
20 0.0592483 0.0505164 0.0544899
21 0.0681774 0.0578892 0.0624105
22 0.0771065 0.0652619 0.0703311
23 0.0875147 0.074841 0.0806101
24 0.097483 0.0839161 0.0898856
25 0.107452 0.0929912 0.099161
26 0.117995 0.10169 0.10814
27 0.131754 0.113158 0.118899
28 0.144901 0.124215 0.128076
29 0.158845 0.136389 0.139389
30 0.174361 0.150334 0.150773
31 0.189878 0.16428 0.162157
32 0.207281 0.19235 0.186275
