0 0.000255795 0 1.85443e-06
1 0.000255795 0 1.85443e-06
2 0.000255795 0 1.85443e-06
3 0.000302825 0 1.85443e-06
4 0.000443234 0 6.15106e-05
5 0.00102802 3.00172e-05 0.000503984
6 0.00210631 0.00151616 0.00167834
7 0.00384228 0.0033207 0.00344568
8 0.00576793 0.00483438 0.00529847
9 0.00889419 0.00713887 0.00782604
10 0.0122958 0.0098966 0.0111572
11 0.0162586 0.0132535 0.0149018
12 0.0212236 0.017067 0.0188811
13 0.0260978 0.0210034 0.0232982
14 0.0318006 0.0252392 0.0286013
15 0.0376644 0.0309589 0.034971
16 0.044357 0.0379136 0.0424972
17 0.0510497 0.0448682 0.0500234
18 0.0604514 0.0524874 0.0588666
19 0.0700613 0.0609674 0.0689488
20 0.0786627 0.0682154 0.0783351
21 0.0894534 0.0779275 0.0888533
22 0.100244 0.0876396 0.0993713
23 0.113138 0.0995151 0.112204
24 0.126254 0.111407 0.124181
25 0.139369 0.123298 0.136159
26 0.152583 0.134485 0.147902
27 0.167682 0.1484 0.161503
28 0.181563 0.160457 0.174879
29 0.197771 0.175504 0.189801
30 0.214135 0.191469 0.204777
31 0.2305 0.207435 0.219753
32 0.251808 0.240195 0.249955
